time,seconds_elapsed,z,y,x
1663860957300676400,0.16767626953125,-92.01812744140625,-40.0482177734375,85.8062744140625
1663860957320665300,0.187665283203125,-91.86859130859375,-40.1947021484375,86.41510009765625
1663860957340654600,0.207654541015625,-93.5272216796875,-39.3096923828125,83.67462158203125
1663860957360643600,0.2276435546875,-92.33551025390625,-40.51971435546875,83.9752197265625
1663860957380632600,0.247632568359375,-92.1783447265625,-40.23590087890625,81.536865234375
1663860957400621600,0.26762158203125,-93.072509765625,-39.32952880859375,81.08367919921875
1663860957420610600,0.287610595703125,-93.09234619140625,-40.1031494140625,79.5562744140625
1663860957440599600,0.307599609375,-94.354248046875,-42.06695556640625,81.22100830078125
1663860957460558000,0.32755810546875,-95.11871337890625,-42.0806884765625,79.6966552734375
1663860957480577500,0.34757763671875,-94.99664306640625,-43.44329833984375,80.29937744140625
1663860957500566500,0.36756640625,-96.00677490234375,-40.869140625,79.54864501953125
1663860957520555500,0.387555419921875,-95.27130126953125,-41.9586181640625,76.19171142578125
1663860957540544500,0.40754443359375,-95.7183837890625,-41.63055419921875,79.24041748046875
1663860957560533500,0.427533447265625,-97.11761474609375,-42.71087646484375,77.7099609375
1663860957580522800,0.447522705078125,-96.044921875,-42.41943359375,75.88348388671875
1663860957600511700,0.46751171875,-95.93505859375,-44.378662109375,77.85491943359375
1663860957620500700,0.487500732421875,-95.33233642578125,-44.56024169921875,74.0447998046875
1663860957640489700,0.50748974609375,-95.1812744140625,-44.69146728515625,76.483154296875
1663860957660478700,0.527478759765625,-95.64056396484375,-44.708251953125,74.65362548828125
1663860957680467700,0.5474677734375,-95.947265625,-44.71893310546875,73.4344482421875
1663860957700456700,0.567456787109375,-95.02716064453125,-44.55108642578125,75.1129150390625
1663860957720445700,0.58744580078125,-96.13494873046875,-46.37298583984375,75.55999755859375
1663860957740404200,0.607404296875,-95.34912109375,-45.318603515625,74.346923828125
1663860957760423700,0.627423583984375,-95.20721435546875,-45.76873779296875,74.9542236328125
1663860957780412700,0.64741259765625,-95.66497802734375,-45.7794189453125,73.8861083984375
1663860957800402000,0.66740185546875,-95.02716064453125,-44.55108642578125,75.1129150390625
1663860957820360200,0.687360107421875,-96.575927734375,-45.61767578125,75.10528564453125
1663860957840380000,0.7073798828125,-95.33538818359375,-44.57855224609375,71.91162109375
