time,seconds_elapsed,z,y,x
1663862554551429600,0.2464296875,5.781104564666748,0.028928637504577637,2.742260694503784
1663862554561317400,0.2563173828125,3.9220709800720215,1.306319236755371,2.6655287742614746
1663862554571205000,0.266205078125,2.5494370460510254,1.5863323211669922,2.0707359313964844
1663862554581092900,0.2760927734375,1.6377296447753906,0.5353095531463623,1.6995429992675781
1663862554590980400,0.28598046875,1.799896240234375,-0.4376194477081299,1.546937108039856
1663862554600868000,0.2958681640625,2.29940128326416,-0.6966269016265869,1.2316306829452515
1663862554610755800,0.305755859375,2.072643280029297,-0.6683876514434814,0.5263066291809082
1663862554620643600,0.3156435546875,1.2896251678466797,-0.5504417419433594,-0.2183750867843628
1663862554630531300,0.32553125,0.3378915786743164,-0.5690357685089111,-1.6462746858596802
1663862554640418800,0.335418701171875,-0.29663848876953125,-0.7609505653381348,-2.9667797088623047
1663862554650306600,0.345306640625,0.37187671661376953,-1.1943457126617432,-1.8328180313110352
1663862554660133400,0.35513330078125,1.5984172821044922,-1.2872567176818848,0.35834693908691406
1663862554669990400,0.364990478515625,2.5872373580932617,-0.8482413291931152,1.2860268354415894
1663862554679908600,0.37490869140625,2.5620479583740234,-0.1643829345703125,1.353091835975647
1663862554689796400,0.38479638671875,1.418818473815918,0.5504438877105713,1.4242771863937378
1663862554699684000,0.39468408203125,0.3424396514892578,1.094048023223877,1.7252289056777954
1663862554709571800,0.40457177734375,-0.1771240234375,1.1987173557281494,1.7340147495269775
1663862554719428900,0.414428955078125,-0.3634681701660156,0.6520109176635742,1.0719380378723145
1663862554729316600,0.424316650390625,0.047272682189941406,-0.3361325263977051,0.05675828456878662
1663862554739174000,0.434173828125,0.8856277465820312,-1.048851490020752,-0.754352331161499
1663862554749092000,0.444092041015625,1.1471242904663086,-1.1595830917358398,-1.1398406028747559
1663862554758979600,0.4539794921875,0.9157562255859375,-0.694739818572998,-0.7388433218002319
1663862554768867300,0.463867431640625,0.5176544189453125,0.02271127700805664,0.09766125679016113
1663862554778724600,0.473724609375,-0.4646749496459961,0.6900272369384766,0.9581353664398193
1663862554788581600,0.48358154296875,-0.8774137496948242,1.136629581451416,1.1433285474777222
1663862554798469400,0.493469482421875,-1.0028257369995117,1.3425214290618896,1.4392712116241455
1663862554808357000,0.503357177734375,-0.8692636489868164,1.003852367401123,1.2723824977874756
1663862554818214400,0.51321435546875,-0.6274728775024414,0.05077815055847168,0.4818207025527954
1663862554828132600,0.523132568359375,-0.29340076446533203,-0.789086103439331,-0.21225881576538086
1663862554838020400,0.533020263671875,0.20434284210205078,-0.9284765720367432,-0.7722914218902588
1663862554847907800,0.542907958984375,0.42312049865722656,-0.47398805618286133,-0.35809898376464844
1663862554857795600,0.552795654296875,-0.10011482238769531,0.5697181224822998,0.5575743913650513
1663862554867683300,0.562683349609375,-0.7673521041870117,1.152827501296997,1.2915202379226685
1663862554877571000,0.572571044921875,-0.4657611846923828,0.9629669189453125,0.6641097068786621
1663862554887458800,0.582458740234375,0.39257144927978516,0.6739530563354492,0.19863033294677734
1663862554897315800,0.59231591796875,0.6799812316894531,-0.24158287048339844,0.3026094436645508
1663862554907203600,0.60220361328125,1.1235570907592773,-0.802391529083252,0.07186996936798096
1663862554917060900,0.612060791015625,1.460531234741211,-0.5298666954040527,0.06807589530944824
1663862554926948400,0.6219482421875,1.5743989944458008,-0.22418928146362305,1.0838998556137085
1663862554936836000,0.631836181640625,1.3093070983886719,-0.5215733051300049,1.1472265720367432
1663862554946723800,0.641723876953125,0.544041633605957,-0.6134343147277832,-0.03698933124542236
1663862554956611600,0.651611572265625,-0.27112674713134766,-0.11627411842346191,-0.7610136270523071
1663862554966468600,0.661468505859375,-0.7772598266601562,0.7096588611602783,-0.5300495624542236
1663862554976356400,0.6713564453125,-1.5692338943481445,1.243598461151123,0.4359126091003418
1663862554986244000,0.681244140625,-1.335566520690918,1.129103183746338,1.129625678062439
1663862554996101400,0.691101318359375,0.23467445373535156,0.5184788703918457,1.8820877075195312
1663862555006019600,0.70101953125,1.938115119934082,-0.06950879096984863,2.011936664581299
1663862555015907000,0.710906982421875,2.4800662994384766,-0.3549323081970215,1.0007404088974
1663862555025794800,0.720794921875,1.2239751815795898,-0.6169948577880859,-0.3022693395614624
1663862555035682600,0.7306826171875,-0.5208339691162109,-0.6552045345306396,-0.8725325465202332
1663862555045570300,0.7405703125,-0.42183780670166016,-0.2966494560241699,-0.007769197225570679
1663862555055458000,0.7504580078125,0.5401840209960938,-0.009535551071166992,0.19544509053230286
1663862555065345800,0.760345703125,1.331080436706543,-0.1890261173248291,0.5531821250915527
