time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1663861813871202800,0.253202880859375,0.8951565027236938,0.12283650040626526,0.019148942083120346,0.4280646741390228,0.07301221787929535,-0.23856627941131592,-2.240724563598633
1663861813881029600,0.263029541015625,0.9171600341796875,0.11337960511445999,-0.0044500138610601425,0.3820245862007141,0.09699037671089172,-0.20602893829345703,-2.3422088623046875
1663861813890917000,0.272917236328125,0.9305490255355835,0.10966949164867401,-0.021285638213157654,0.3487091064453125,0.11851432174444199,-0.19040915369987488,-2.4131858348846436
1663861813900774400,0.2827744140625,0.9381349086761475,0.1125023365020752,-0.03453391417860985,0.3256586194038391,0.14105986058712006,-0.18972843885421753,-2.4599099159240723
1663861813910631700,0.292631591796875,0.9409564733505249,0.11722289770841599,-0.040082912892103195,0.3150446116924286,0.15282034873962402,-0.19661173224449158,-2.480328321456909
1663861813920488700,0.30248876953125,0.9391953945159912,0.11877790093421936,-0.032954465597867966,0.3204962909221649,0.14141306281089783,-0.2033870816230774,-2.4694290161132812
1663861813930407000,0.312406982421875,0.934637725353241,0.11893154680728912,-0.019089335575699806,0.33457913994789124,0.11815909296274185,-0.2111065685749054,-2.4415318965911865
1663861813940264200,0.32226416015625,0.9311172366142273,0.11761859059333801,-0.006009481847286224,0.3451817035675049,0.09474223107099533,-0.21657374501228333,-2.4212632179260254
1663861813950182400,0.332182373046875,0.9304900169372559,0.11327555775642395,0.003615991212427616,0.34834447503089905,0.07395674288272858,-0.2149747610092163,-2.417178153991699
1663861813960070100,0.342070068359375,0.9319957494735718,0.10771851241588593,0.009648989886045456,0.3459588885307312,0.057836610823869705,-0.2089805155992508,-2.424651622772217
1663861813969957600,0.35195751953125,0.9323375225067139,0.10284542292356491,0.015103090554475784,0.3463256061077118,0.043996647000312805,-0.20363900065422058,-2.4257705211639404
1663861813979845400,0.361845458984375,0.9293302297592163,0.1007416769862175,0.02289506047964096,0.35450276732444763,0.029493462294340134,-0.20490820705890656,-2.409714937210083
1663861813989702700,0.37170263671875,0.9243602156639099,0.10203281790018082,0.03050549142062664,0.3663563132286072,0.018788620829582214,-0.2125793695449829,-2.384902238845825
1663861813999559700,0.3815595703125,0.9227743744850159,0.10574457049369812,0.031101152300834656,0.3692401647567749,0.02120371162891388,-0.21989212930202484,-2.377995491027832
1663861814009478000,0.391477783203125,0.9274243116378784,0.10953307896852493,0.022120319306850433,0.35692766308784485,0.038094304502010345,-0.22074641287326813,-2.4025981426239014
1663861814019365600,0.40136572265625,0.9337983131408691,0.10865233093500137,0.013828135095536709,0.34062325954437256,0.049338310956954956,-0.21396800875663757,-2.436746120452881
1663861814029253400,0.41125341796875,0.9371922016143799,0.10451732575893402,0.012631288729608059,0.3325468599796295,0.04684275761246681,-0.205755352973938,-2.454807758331299
1663861814039141000,0.42114111328125,0.9380739331245422,0.10191476345062256,0.016472764313220978,0.330695241689682,0.037277814000844955,-0.2035038322210312,-2.45993971824646
1663861814049028900,0.43102880859375,0.9353258013725281,0.10327782481908798,0.0246780626475811,0.3374764621257782,0.024082127958536148,-0.21142497658729553,-2.4464893341064453
1663861814058916600,0.44091650390625,0.9282451868057251,0.10755737870931625,0.0376792810857296,0.35407987236976624,0.006382291670888662,-0.22834131121635437,-2.4120326042175293
1663861814068804000,0.45080419921875,0.9190230965614319,0.11126497387886047,0.05232759192585945,0.3745376765727997,-0.013234073296189308,-0.246186763048172,-2.369252920150757
1663861814078691800,0.46069189453125,0.9129682779312134,0.11288131773471832,0.06251568347215652,0.3870897889137268,-0.027674002572894096,-0.2573435604572296,-2.3431429862976074
1663861814088549000,0.470549072265625,0.9115291833877563,0.11219232529401779,0.06671994924545288,0.389969140291214,-0.0353207141160965,-0.2594723701477051,-2.3376903533935547
1663861814098436900,0.480436767578125,0.9133477807044983,0.11031032353639603,0.06648754328489304,0.386273056268692,-0.03745854273438454,-0.2556435465812683,-2.3461923599243164
1663861814108324400,0.490324462890625,0.9146777391433716,0.10746850818395615,0.06779739260673523,0.3836909234523773,-0.04291648790240288,-0.25126001238822937,-2.3526382446289062
1663861814118212000,0.500212158203125,0.9134932160377502,0.10518205910921097,0.0735761821269989,0.38607436418533325,-0.05496416240930557,-0.25162482261657715,-2.3488144874572754
1663861814128099800,0.510099853515625,0.9098842740058899,0.1040760949254036,0.08217690885066986,0.3930976390838623,-0.07007238268852234,-0.25681519508361816,-2.3350231647491455
1663861814137987600,0.519987548828125,0.9054279327392578,0.10418826341629028,0.09019508212804794,0.40150952339172363,-0.08262179791927338,-0.26415979862213135,-2.3177926540374756
1663861814147844600,0.5298447265625,0.9014325141906738,0.10371334105730057,0.09592122584581375,0.4092213213443756,-0.09145435690879822,-0.2687092125415802,-2.3016655445098877
1663861814157732400,0.539732421875,0.8999573588371277,0.10254640132188797,0.09747031331062317,0.4123840034008026,-0.09436921030282974,-0.26816779375076294,-2.2949843406677246
1663861814167620000,0.5496201171875,0.900554895401001,0.10145478695631027,0.09485862404108047,0.411958247423172,-0.09051436185836792,-0.263940691947937,-2.2955527305603027
1663861814177507800,0.5595078125,0.9019588232040405,0.0998479574918747,0.09155424684286118,0.4100225269794464,-0.08623509854078293,-0.25805050134658813,-2.299457311630249
1663861814187395600,0.5693955078125,0.9015715718269348,0.09792881458997726,0.0907529965043068,0.41151243448257446,-0.08590101450681686,-0.25399380922317505,-2.296175956726074
1663861814197283000,0.579282958984375,0.8996556997299194,0.09648935496807098,0.0917850136756897,0.41579434275627136,-0.08780647814273834,-0.2526201009750366,-2.2868924140930176
