time,seconds_elapsed,z,y,x
1663861875073297200,0.259297119140625,-0.30078125,-0.2532958984375,-0.06121826171875
1663861875083184600,0.2691845703125,-0.405181884765625,-0.50469970703125,0.1507720947265625
1663861875093102800,0.279102783203125,-0.5351409912109375,-0.6453094482421875,0.2881927490234375
1663861875102990600,0.288990478515625,-0.62249755859375,-0.560089111328125,0.3734130859375
1663861875112878300,0.29887841796875,-0.68109130859375,-0.273529052734375,0.4011077880859375
1663861875122766000,0.30876611328125,-0.7290191650390625,-0.010406494140625,0.3542327880859375
1663861875132623000,0.318623046875,-0.7428741455078125,0.137664794921875,0.2562255859375
1663861875142480400,0.32848046875,-0.714111328125,0.1642913818359375,0.1507720947265625
1663861875152368000,0.3383681640625,-0.55218505859375,0.00238037109375,0.0580902099609375
1663861875162225200,0.34822509765625,-0.346588134765625,-0.25115966796875,0.0101470947265625
1663861875172113000,0.35811279296875,-0.1974639892578125,-0.4248046875,0.005889892578125
1663861875182031000,0.368031005859375,-0.118621826171875,-0.571807861328125,0.0186767578125
1663861875191888400,0.377888427734375,-0.1015777587890625,-0.627197265625,0.083648681640625
1663861875201776000,0.387776123046875,-0.14312744140625,-0.5515594482421875,0.189117431640625
1663861875211664000,0.397663818359375,-0.2347412109375,-0.42266845703125,0.2860565185546875
1663861875221521000,0.40752099609375,-0.359375,-0.34063720703125,0.3499755859375
1663861875231408600,0.41740869140625,-0.4797515869140625,-0.296966552734375,0.348907470703125
1663861875241326800,0.427326904296875,-0.5234222412109375,-0.4610137939453125,0.28179931640625
1663861875251214600,0.437214599609375,-0.438201904296875,-0.776336669921875,0.2445068359375
1663861875261071600,0.447071533203125,-0.266693115234375,-0.92547607421875,0.30523681640625
1663861875270959400,0.45695947265625,-0.08453369140625,-0.9297332763671875,0.4202728271484375
1663861875280847000,0.46684716796875,0.0614013671875,-0.774200439453125,0.5023040771484375
1663861875290734800,0.47673486328125,0.1487579345703125,-0.538787841796875,0.498046875
1663861875300622600,0.48662255859375,0.16259765625,-0.38751220703125,0.430938720703125
1663861875310510000,0.496510009765625,0.1199951171875,-0.36407470703125,0.360626220703125
1663861875320397800,0.506397705078125,0.0699310302734375,-0.3811187744140625,0.3616943359375
1663861875330285600,0.51628564453125,0.029449462890625,-0.4397125244140625,0.475677490234375
1663861875340173300,0.52617333984375,-0.0259552001953125,-0.637847900390625,0.6578369140625
1663861875350061000,0.53606103515625,-0.1282196044921875,-0.88818359375,0.8655548095703125
1663861875359918000,0.54591796875,-0.270965576171875,-1.0415802001953125,1.0615692138671875
1663861875369805800,0.555805908203125,-0.40625,-1.10443115234375,1.1542510986328125
1663861875379693600,0.565693603515625,-0.43927001953125,-1.039459228515625,1.10418701171875
1663861875389581300,0.575581298828125,-0.3551177978515625,-0.86688232421875,0.931610107421875
1663861875399469000,0.585468994140625,-0.1729583740234375,-0.557952880859375,0.7324066162109375
1663861875409356500,0.5953564453125,-0.016357421875,-0.3140106201171875,0.510833740234375
1663861875419244300,0.605244384765625,0.0230560302734375,-0.20855712890625,0.2977752685546875
1663861875429132000,0.615132080078125,0.0145263671875,-0.1659393310546875,0.1976470947265625
1663861875439019800,0.625019775390625,-0.0121002197265625,-0.1883087158203125,0.2050933837890625
1663861875448907500,0.634907470703125,-0.0717620849609375,-0.2223968505859375,0.243438720703125
1663861875458764500,0.6447646484375,-0.132476806640625,-0.226654052734375,0.1944427490234375
1663861875468652300,0.65465234375,-0.1175689697265625,-0.195770263671875,0.061279296875
1663861875478540000,0.6645400390625,-0.0366058349609375,-0.1861724853515625,-0.1006317138671875
1663861875488427800,0.674427734375,0.0645904541015625,-0.2256011962890625,-0.18798828125
1663861875498315300,0.684315185546875,0.154083251953125,-0.26287841796875,-0.093170166015625
1663861875508203000,0.694203125,0.1807098388671875,-0.34063720703125,0.1134796142578125
1663861875518060300,0.704060302734375,0.1583404541015625,-0.4876556396484375,0.30523681640625
1663861875527948000,0.713947998046875,0.1434326171875,-0.5547637939453125,0.3755340576171875
1663861875537835500,0.72383544921875,0.1498260498046875,-0.503631591796875,0.2977752685546875
1663861875547723300,0.73372314453125,0.17431640625,-0.3917694091796875,0.12945556640625
1663861875557611000,0.743611083984375,0.196685791015625,-0.3363800048828125,-0.0431060791015625
1663861875567498800,0.753498779296875,0.2243804931640625,-0.3683319091796875,-0.130462646484375
1663861875577386500,0.763386474609375,0.26593017578125,-0.4439697265625,-0.118743896484375
1663861875587243500,0.773243408203125,0.2978973388671875,-0.5526275634765625,-0.0207366943359375
1663861875597131300,0.78313134765625,0.325592041015625,-0.6474456787109375,0.1614227294921875
1663861875607019000,0.79301904296875,0.3096160888671875,-0.64105224609375,0.325469970703125
1663861875616906800,0.80290673828125,0.2371673583984375,-0.637847900390625,0.3883209228515625
1663861875626794500,0.81279443359375,0.1785736083984375,-0.684722900390625,0.35955810546875
1663861875636682000,0.822681884765625,0.1604766845703125,-0.69537353515625,0.2881927490234375
1663861875646539300,0.832539306640625,0.220123291015625,-0.7465057373046875,0.2647552490234375
1663861875656427000,0.842427001953125,0.3618011474609375,-0.9275970458984375,0.3531646728515625
1663861875666314800,0.852314697265625,0.5258636474609375,-1.1704864501953125,0.5576934814453125
1663861875676202200,0.8622021484375,0.7080230712890625,-1.4080352783203125,0.81549072265625
1663861875686090000,0.872090087890625,0.8837890625,-1.5561065673828125,1.0061798095703125
1663861875695977700,0.881977783203125,0.995635986328125,-1.662628173828125,1.03173828125
1663861875705865500,0.891865478515625,1.1053619384765625,-1.9321441650390625,0.886871337890625
