time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1663862587471078400,0.248078369140625,-0.9209445714950562,-0.11339614540338516,0.02086476981639862,0.3722459375858307,-0.04721304029226303,-0.22632399201393127,2.3679821491241455
1663862587480996600,0.25799658203125,-0.9171988368034363,-0.11258015781641006,0.030560815706849098,0.3809698820114136,-0.030540579929947853,-0.2318745255470276,2.350677013397217
1663862587490914800,0.267914794921875,-0.9136703610420227,-0.11355485767126083,0.037755876779556274,0.3884407877922058,-0.019790109246969223,-0.2391071319580078,2.335231304168701
1663862587500772000,0.277772216796875,-0.9111301898956299,-0.11260659992694855,0.04440436139702797,0.39394134283065796,-0.00803991686552763,-0.24255536496639252,2.3244271278381348
1663862587510629400,0.28762939453125,-0.9102947115898132,-0.10540177673101425,0.05229483172297478,0.39688700437545776,0.011870354413986206,-0.23557652533054352,2.3206987380981445
1663862587520486400,0.297486328125,-0.9118024706840515,-0.09610342979431152,0.05776328593492508,0.3950238525867462,0.030160581693053246,-0.22272735834121704,2.327317237854004
1663862587530404600,0.307404541015625,-0.9145071506500244,-0.08777744323015213,0.06058880314230919,0.390257328748703,0.04326414316892624,-0.20936278998851776,2.3394508361816406
1663862587540262000,0.317261962890625,-0.9154564738273621,-0.07970958948135376,0.06592922657728195,0.38889479637145996,0.05992552265524864,-0.19852180778980255,2.3441433906555176
1663862587550149600,0.327149658203125,-0.9139485359191895,-0.07314100116491318,0.07368168234825134,0.392325758934021,0.07883155345916748,-0.19269903004169464,2.338261127471924
1663862587560037000,0.337037109375,-0.9123840928077698,-0.07220762968063354,0.07726432383060455,0.39543846249580383,0.08559166640043259,-0.19408497214317322,2.3319814205169678
1663862587569924900,0.3469248046875,-0.9104401469230652,-0.07928062230348587,0.07634257525205612,0.3987293839454651,0.07751376926898956,-0.20670950412750244,2.324056625366211
1663862587579812600,0.3568125,-0.9070232510566711,-0.09195656329393387,0.07400300353765488,0.4041984975337982,0.06154681742191315,-0.22862373292446136,2.310230255126953
1663862587589670000,0.366669921875,-0.904181718826294,-0.10237056761980057,0.0723857581615448,0.4083331525325775,0.04879363998770714,-0.24673402309417725,2.2992680072784424
1663862587599588000,0.376588134765625,-0.9039390683174133,-0.10454665124416351,0.07246503233909607,0.40830501914024353,0.04712541401386261,-0.2508043944835663,2.299008846282959
1663862587609475600,0.3864755859375,-0.9053409695625305,-0.09901592880487442,0.07484851777553558,0.406141996383667,0.05678838491439819,-0.24245302379131317,2.3051233291625977
1663862587619363300,0.39636328125,-0.9050129055976868,-0.09338042885065079,0.0790485292673111,0.4074101448059082,0.06894957274198532,-0.23560501635074615,2.303764581680298
1663862587629251000,0.4062509765625,-0.9034013152122498,-0.09527190029621124,0.07909483462572098,0.41052818298339844,0.0666327103972435,-0.2393578439950943,2.296553134918213
1663862587639138800,0.416138916015625,-0.9006529450416565,-0.10429751127958298,0.07539073377847672,0.41504529118537903,0.050867851823568344,-0.25314801931381226,2.2844247817993164
1663862587649026600,0.426026611328125,-0.8978145718574524,-0.11460821330547333,0.07135847210884094,0.4191681742668152,0.033253543078899384,-0.26884305477142334,2.272491931915283
1663862587658883600,0.435883544921875,-0.8967241644859314,-0.12012133002281189,0.06901434808969498,0.42034947872161865,0.023692958056926727,-0.2769796550273895,2.2682037353515625
1663862587668771300,0.445771240234375,-0.8976471424102783,-0.12012769281864166,0.06875556707382202,0.4184156358242035,0.02381814830005169,-0.27671945095062256,2.272545099258423
1663862587678659000,0.4556591796875,-0.8978301882743835,-0.11802109330892563,0.07076973468065262,0.41828653216362,0.029452452436089516,-0.274566650390625,2.2736899852752686
1663862587688546800,0.465546875,-0.8959302306175232,-0.11836422234773636,0.07335908710956573,0.42180249094963074,0.03285963460803032,-0.2775271534919739,2.26615309715271
1663862587698434600,0.4754345703125,-0.8939068913459778,-0.12143397331237793,0.0732002854347229,0.425236314535141,0.028740230947732925,-0.28312352299690247,2.257641315460205
1663862587708322000,0.485322021484375,-0.8936741948127747,-0.12499485164880753,0.06932831555604935,0.4253425896167755,0.018329570069909096,-0.2862803339958191,2.255791187286377
1663862587718179300,0.495179443359375,-0.8951287865638733,-0.1300172656774521,0.06092482805252075,0.4220523238182068,-0.0007061584037728608,-0.28816285729408264,2.2603142261505127
1663862587728067000,0.505067138671875,-0.8964636921882629,-0.13825729489326477,0.049379099160432816,0.41809025406837463,-0.028287053108215332,-0.2933650314807892,2.264634370803833
1663862587737954800,0.514954833984375,-0.8976753354072571,-0.14741966128349304,0.03708137944340706,0.4136078357696533,-0.05799178406596184,-0.2998158633708954,2.2693088054656982
1663862587747842300,0.52484228515625,-0.8991553783416748,-0.15511298179626465,0.02485715225338936,0.4084625542163849,-0.08605978637933731,-0.3039042055606842,2.275601863861084
1663862587757730000,0.53472998046875,-0.9008437991142273,-0.16038253903388977,0.01339490432292223,0.40321022272109985,-0.11049804836511612,-0.30444228649139404,2.282925844192505
1663862587767617800,0.54461767578125,-0.9021539688110352,-0.1641026884317398,0.0031585555989295244,0.39897188544273376,-0.13161292672157288,-0.3032381236553192,2.288684844970703
1663862587777475000,0.55447509765625,-0.9027904868125916,-0.16775600612163544,-0.007652027532458305,0.39594030380249023,-0.15419156849384308,-0.3013792335987091,2.2915117740631104
1663862587787368000,0.564367919921875,-0.903186559677124,-0.1708897352218628,-0.021510444581508636,0.3931768834590912,-0.18212176859378815,-0.29608291387557983,2.2931971549987793
1663862587797225200,0.57422509765625,-0.9035124778747559,-0.17415933310985565,-0.04201029986143112,0.3893184959888458,-0.2222946137189865,-0.2858775556087494,2.295764923095703
1663862587807113000,0.584113037109375,-0.9033511877059937,-0.17826005816459656,-0.06999105960130692,0.3837723731994629,-0.2768210768699646,-0.2716710865497589,2.3000621795654297
1663862587817000700,0.594000732421875,-0.901814341545105,-0.18412891030311584,-0.10653136670589447,0.37613633275032043,-0.34870558977127075,-0.25470462441444397,2.3061912059783936
1663862587826888200,0.60388818359375,-0.8980159759521484,-0.19289737939834595,-0.15171945095062256,0.36515629291534424,-0.4393448829650879,-0.2378845065832138,2.3158295154571533
1663862587836745500,0.613745361328125,-0.8908655047416687,-0.20486484467983246,-0.20268860459327698,0.3511500656604767,-0.5445323586463928,-0.2245480865240097,2.327718734741211
1663862587846633200,0.62363330078125,-0.8810503482818604,-0.21653233468532562,-0.2522158622741699,0.33652815222740173,-0.6483445167541504,-0.2134125977754593,2.339916706085205
1663862587856521000,0.63352099609375,-0.8693599700927734,-0.22697395086288452,-0.28924432396888733,0.3302026391029358,-0.7298790216445923,-0.20505975186824799,2.3370296955108643
1663862587866408400,0.643408447265625,-0.8589587211608887,-0.23513786494731903,-0.30696460604667664,0.3356676697731018,-0.7740221619606018,-0.19918575882911682,2.3151133060455322
1663862587876296200,0.653296142578125,-0.8501602411270142,-0.24019937217235565,-0.3077528774738312,0.35329878330230713,-0.7838263511657715,-0.19213850796222687,2.2742719650268555
1663862587886184000,0.663183837890625,-0.8417534232139587,-0.2399832159280777,-0.30596116185188293,0.37449562549591064,-0.7834169864654541,-0.1757546067237854,2.231632709503174
1663862587896071700,0.67307177734375,-0.8323503732681274,-0.23575396835803986,-0.30811643600463867,0.39582470059394836,-0.7858182191848755,-0.14909134805202484,2.1919105052948
1663862587905959400,0.68295947265625,-0.8215799927711487,-0.22945636510849,-0.3158476650714874,0.4154472053050995,-0.795692503452301,-0.11484979093074799,2.156938314437866
1663862587915847200,0.69284716796875,-0.8075248003005981,-0.2275029420852661,-0.3407699167728424,0.4242899417877197,-0.8415874242782593,-0.0783381387591362,2.138967275619507
1663862587925734700,0.702734619140625,-0.7889764904975891,-0.22970832884311676,-0.38999247550964355,0.41551896929740906,-0.9388517141342163,-0.038379792124032974,2.152634859085083
1663862587935622400,0.712622314453125,-0.7690090537071228,-0.22479596734046936,-0.4345073699951172,0.4114549458026886,-1.0223329067230225,0.011820442974567413,2.1656436920166016
1663862587945479700,0.722479736328125,-0.7488827705383301,-0.21705709397792816,-0.45893144607543945,0.4259609878063202,-1.063757300376892,0.0659208819270134,2.1460750102996826
1663862587955367400,0.732367431640625,-0.7299596667289734,-0.20274494588375092,-0.4777066707611084,0.4448029696941376,-1.086859107017517,0.12933972477912903,2.1252596378326416
1663862587965255000,0.7422548828125,-0.7120695114135742,-0.17999830842018127,-0.4991571307182312,0.45978236198425293,-1.1083444356918335,0.2040783017873764,2.1214685440063477
1663862587975142700,0.752142578125,-0.6938544511795044,-0.1555946171283722,-0.5176416635513306,0.4758187234401703,-1.1234638690948486,0.2803449332714081,2.1165201663970947
1663862587985030400,0.762030517578125,-0.6735246181488037,-0.1386820375919342,-0.5273202657699585,0.4990643858909607,-1.125191569328308,0.3464086353778839,2.085951328277588
1663862587994887700,0.7718876953125,-0.6515696048736572,-0.12988917529582977,-0.5318235754966736,0.5251186490058899,-1.1208816766738892,0.3998468518257141,2.0378708839416504
1663862588004775200,0.781775146484375,-0.62851482629776,-0.12685400247573853,-0.5349547863006592,0.5501823425292969,-1.1176031827926636,0.44359147548675537,1.9836769104003906
1663862588014663000,0.791662841796875,-0.6052200794219971,-0.12666983902454376,-0.5377533435821533,0.5731358528137207,-1.1157326698303223,0.4814729392528534,1.9292471408843994
1663862588024550700,0.801550537109375,-0.5815189480781555,-0.1289067566394806,-0.5386433601379395,0.5958876013755798,-1.1107984781265259,0.5144066214561462,1.869986653327942
1663862588034438400,0.8114384765625,-0.5575805902481079,-0.13339895009994507,-0.5379304885864258,0.6180124282836914,-1.103713870048523,0.5423312783241272,1.8071156740188599
1663862588044326100,0.821326171875,-0.5321741700172424,-0.14403431117534637,-0.53566974401474,0.6396113634109497,-1.0993021726608276,0.56088787317276,1.737253189086914
1663862588054183200,0.83118310546875,-0.5049539804458618,-0.1637386530637741,-0.5313253998756409,0.6602306365966797,-1.101462721824646,0.5659685730934143,1.6592578887939453
1663862588064071000,0.84107080078125,-0.4765070676803589,-0.19079437851905823,-0.5243860483169556,0.6793804168701172,-1.109535813331604,0.5594091415405273,1.5756094455718994
1663862588073958700,0.850958740234375,-0.4491877257823944,-0.22105388343334198,-0.5139607191085815,0.6965701580047607,-1.118526577949524,0.5438449382781982,1.491072416305542
1663862588083846400,0.860846435546875,-0.4246234893798828,-0.2513851225376129,-0.4995430111885071,0.7120092511177063,-1.1242507696151733,0.521141529083252,1.408302903175354
1663862588093734000,0.87073388671875,-0.40453630685806274,-0.27860647439956665,-0.4828648567199707,0.7249622941017151,-1.1263318061828613,0.49462857842445374,1.334104061126709
1663862588103591200,0.880591064453125,-0.3884817659854889,-0.30298319458961487,-0.46557193994522095,0.7352046370506287,-1.1279059648513794,0.46584105491638184,1.2700715065002441
1663862588113479000,0.89047900390625,-0.3745797872543335,-0.32702910900115967,-0.44806116819381714,0.7429556846618652,-1.133000135421753,0.43430736660957336,1.2128065824508667
1663862588123366700,0.90036669921875,-0.3621116876602173,-0.35195744037628174,-0.431498646736145,0.7475359439849854,-1.1455124616622925,0.4008767306804657,1.1627367734909058
1663862588133254100,0.910254150390625,-0.35127437114715576,-0.3764069974422455,-0.41675442457199097,0.7491593956947327,-1.1638544797897339,0.3682537078857422,1.1207488775253296
1663862588143142000,0.920141845703125,-0.3434212803840637,-0.39742428064346313,-0.4046706557273865,0.7485702633857727,-1.1829906702041626,0.3393571078777313,1.0894047021865845
1663862588153029600,0.930029541015625,-0.33898094296455383,-0.41364631056785583,-0.3948141634464264,0.7470678687095642,-1.1983435153961182,0.31463515758514404,1.0677534341812134
1663862588162887000,0.939886962890625,-0.3378443419933319,-0.4251714050769806,-0.3876887261867523,0.7448408603668213,-1.2099651098251343,0.2944873571395874,1.0560537576675415
1663862588172774700,0.949774658203125,-0.3377012312412262,-0.4334563910961151,-0.3862383961677551,0.7408733367919922,-1.2245147228240967,0.28332534432411194,1.0550092458724976
1663862588182662100,0.959662109375,-0.336750864982605,-0.43913257122039795,-0.393976628780365,0.7338554859161377,-1.2484502792358398,0.28638598322868347,1.0673916339874268
1663862588192519400,0.96951953125,-0.3327764570713043,-0.4450223743915558,-0.40544575452804565,0.7258296608924866,-1.2789613008499146,0.29671794176101685,1.081167221069336
1663862588202407200,0.9794072265625,-0.3266749083995819,-0.4524158239364624,-0.4159586727619171,0.7180402874946594,-1.3113384246826172,0.3065427839756012,1.0904752016067505
1663862588212295000,0.989294921875,-0.3193354606628418,-0.46170470118522644,-0.42337802052497864,0.7110588550567627,-1.3427307605743408,0.31226620078086853,1.0930407047271729
1663862588222182400,0.999182373046875,-0.3132823407649994,-0.47027263045310974,-0.4275244474411011,0.7056349515914917,-1.3673983812332153,0.313821941614151,1.092066764831543
1663862588232070100,1.009070068359375,-0.30633482336997986,-0.480365127325058,-0.42948442697525024,0.7006793022155762,-1.391615629196167,0.3126240670681,1.0860421657562256
1663862588241958000,1.0189580078125,-0.299577534198761,-0.4918975234031677,-0.43038058280944824,0.6950271129608154,-1.4173661470413208,0.3083947002887726,1.078857660293579
1663862588251845600,1.028845703125,-0.2990191876888275,-0.4935518801212311,-0.43690550327301025,0.6900055408477783,-1.4326318502426147,0.31284990906715393,1.0907517671585083
