time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1663860780759877000,0.242877197265625,-0.3931955397129059,0.09153875708580017,0.21959258615970612,0.888142466545105,0.361471563577652,-0.323697030544281,0.8932147026062012
1663860780769764900,0.252764892578125,-0.39056769013404846,0.07640821486711502,0.18888841569423676,0.8977414965629578,0.3010808229446411,-0.2832324504852295,0.8639600276947021
1663860780779652600,0.262652587890625,-0.40839430689811707,0.07774928212165833,0.17502042651176453,0.8924891948699951,0.29515719413757324,-0.2515473961830139,0.8958848118782043
1663860780789540000,0.2725400390625,-0.4202885329723358,0.07414010912179947,0.16313308477401733,0.8895214200019836,0.27993714809417725,-0.2299206554889679,0.9153282046318054
1663860780799427800,0.282427734375,-0.42714524269104004,0.06202260032296181,0.1466822773218155,0.8900474309921265,0.2433883398771286,-0.20965559780597687,0.9206318259239197
1663860780809315600,0.292315673828125,-0.42990100383758545,0.04884529486298561,0.13459867238998413,0.8914496302604675,0.20841549336910248,-0.1992952525615692,0.9196051359176636
1663860780819203300,0.302203369140625,-0.430660605430603,0.03811613470315933,0.13073448836803436,0.8921810984611511,0.1854196935892105,-0.20181460678577423,0.9182602763175964
1663860780829121500,0.31212158203125,-0.43326619267463684,0.027873029932379723,0.12856219708919525,0.8916138410568237,0.16535930335521698,-0.20656870305538177,0.9218432903289795
1663860780839009300,0.32200927734375,-0.43576544523239136,0.01702556014060974,0.12599170207977295,0.8910357356071472,0.14382831752300262,-0.2112557590007782,0.9249816536903381
1663860780848896800,0.331896728515625,-0.43791672587394714,0.006319526117295027,0.12290381640195847,0.8905524611473083,0.12200406193733215,-0.21502284705638885,0.9272130131721497
1663860780858784500,0.341784423828125,-0.4420802593231201,-0.00010933335579466075,0.12029239535331726,0.8888727426528931,0.10889492928981781,-0.21561263501644135,0.9348464012145996
1663860780868611300,0.351611328125,-0.4481816589832306,-0.0019052154384553432,0.11800815165042877,0.886117160320282,0.10494924336671829,-0.21244019269943237,0.9477241635322571
1663860780878498800,0.361498779296875,-0.4494885504245758,-0.004134338349103928,0.11567801982164383,0.8857548236846924,0.0990048497915268,-0.21018558740615845,0.9496533274650574
1663860780888356000,0.371356201171875,-0.44986143708229065,-0.00762916961684823,0.11283781379461288,0.8859086036682129,0.09007127583026886,-0.208295077085495,0.9491519331932068
1663860780898274300,0.3812744140625,-0.45003318786621094,-0.013353027403354645,0.10958696901798248,0.8861616849899292,0.07669200748205185,-0.20773299038410187,0.9478068947792053
1663860780908162000,0.391162109375,-0.4501326084136963,-0.022249706089496613,0.10546621680259705,0.886432409286499,0.05676114931702614,-0.2085156887769699,0.945681095123291
1663860780918019000,0.40101904296875,-0.4524523615837097,-0.03155263885855675,0.10163741558790207,0.88541579246521,0.036917608231306076,-0.21007665991783142,0.9487189650535583
1663860780927906800,0.41090673828125,-0.46635788679122925,-0.03436104953289032,0.10239807516336441,0.8779773712158203,0.035996533930301666,-0.2134731411933899,0.9804049730300903
1663860780937794600,0.420794677734375,-0.48620548844337463,-0.031147725880146027,0.10660414397716522,0.8667581081390381,0.05088026449084282,-0.216782346367836,1.0279560089111328
1663860780947682300,0.430682373046875,-0.49552255868911743,-0.033987898379564285,0.10526937991380692,0.8615222573280334,0.04687778279185295,-0.2167608141899109,1.0490269660949707
1663860780957570000,0.440570068359375,-0.49052584171295166,-0.04290314391255379,0.10134237259626389,0.8644497990608215,0.025867808610200882,-0.21904852986335754,1.035117268562317
1663860780967457800,0.450457763671875,-0.48055779933929443,-0.05198761448264122,0.09888569265604019,0.869817852973938,0.004718827083706856,-0.2238561511039734,1.0100224018096924
1663860780977345300,0.46034521484375,-0.47352370619773865,-0.05793696269392967,0.09607076644897461,0.8736069202423096,-0.010508847422897816,-0.22460903227329254,0.9922265410423279
1663860780987233000,0.47023291015625,-0.47786828875541687,-0.06023584306240082,0.09001797437667847,0.8717283606529236,-0.019438819959759712,-0.21619220077991486,1.000787615776062
1663860780997090300,0.48009033203125,-0.49113693833351135,-0.05871341750025749,0.08127136528491974,0.8652931451797485,-0.02222105860710144,-0.1996433287858963,1.0302788019180298
1663860781006978000,0.48997802734375,-0.5008990168571472,-0.058524422347545624,0.07177094370126724,0.860537052154541,-0.0293195191770792,-0.18317539989948273,1.0515804290771484
1663860781016865500,0.499865478515625,-0.5007529258728027,-0.0629599317908287,0.06202632188796997,0.8610664010047913,-0.047005873173475266,-0.1707001030445099,1.049462914466858
1663860781026753300,0.509753173828125,-0.5001103281974792,-0.0704876258969307,0.051768314093351364,0.8615341782569885,-0.07063990831375122,-0.16039031744003296,1.0462182760238647
1663860781036641000,0.51964111328125,-0.4979904592037201,-0.08085530996322632,0.04249897971749306,0.8623582720756531,-0.09845324605703354,-0.15444228053092957,1.039760947227478
1663860781046528800,0.52952880859375,-0.4894189238548279,-0.09592629969120026,0.035912901163101196,0.866012454032898,-0.13301140069961548,-0.15673932433128357,1.018325686454773
1663860781056385800,0.5393857421875,-0.4782957434654236,-0.10977747291326523,0.033864110708236694,0.8706521987915039,-0.16164343059062958,-0.16472384333610535,0.9913208484649658
1663860781066273500,0.5492734375,-0.4717870056629181,-0.11959369480609894,0.03343502804636955,0.8729240894317627,-0.18088537454605103,-0.17206576466560364,0.9753471612930298
1663860781076161300,0.559161376953125,-0.4568058252334595,-0.1292170137166977,0.0336584635078907,0.8794876337051392,-0.2010529488325119,-0.17820020020008087,0.9400720596313477
1663860781086018600,0.5690185546875,-0.42679527401924133,-0.14225630462169647,0.03481537848711014,0.8924106955528259,-0.2300841361284256,-0.18461477756500244,0.8708005547523499
1663860781095936800,0.578936767578125,-0.38604044914245605,-0.15815268456935883,0.035622671246528625,0.9081252813339233,-0.2675771415233612,-0.187910258769989,0.7785392999649048
1663860781105824300,0.58882421875,-0.34930554032325745,-0.17646081745624542,0.03300214186310768,0.9196510910987854,-0.311771422624588,-0.1850324124097824,0.696825385093689
1663860781115712000,0.5987119140625,-0.3235705494880676,-0.1951875537633896,0.025790831074118614,0.9254937767982483,-0.3575078845024109,-0.17494340240955353,0.6409839391708374
1663860781125599700,0.608599853515625,-0.3140786290168762,-0.21134242415428162,0.01321632880717516,0.9254806041717529,-0.3981419503688812,-0.1578741818666458,0.6224304437637329
1663860781135487500,0.618487548828125,-0.30111750960350037,-0.22447946667671204,0.0015236003091558814,0.9267873764038086,-0.43254563212394714,-0.13845545053482056,0.5978249907493591
1663860781145344500,0.628344482421875,-0.27413004636764526,-0.2370193749666214,-0.005301803350448608,0.9320120215415955,-0.4644790589809418,-0.12035592645406723,0.5436229109764099
1663860781155232300,0.638232177734375,-0.22648584842681885,-0.25049272179603577,-0.0047176373191177845,0.9412413835525513,-0.49643877148628235,-0.10477685183286667,0.4456930160522461
1663860781165120000,0.6481201171875,-0.17543044686317444,-0.2634803354740143,0.000009300953934143763,0.9485790729522705,-0.5259225964546204,-0.09259484708309174,0.34080541133880615
1663860781175007700,0.6580078125,-0.12357870489358902,-0.2751126289367676,0.00649961456656456,0.9534144401550293,-0.5523443818092346,-0.08047661185264587,0.2349771112203598
1663860781184895500,0.6678955078125,-0.08734166622161865,-0.28377485275268555,0.007836498320102692,0.9548726677894592,-0.5724559426307678,-0.06458133459091187,0.16341827809810638
1663860781194783200,0.677783203125,-0.06509477645158768,-0.2891048491001129,0.004573888145387173,0.9550707340240479,-0.5850365161895752,-0.046391841024160385,0.12213002145290375
1663860781204670700,0.687670654296875,-0.046486228704452515,-0.29358384013175964,0.001463312772102654,0.9548012614250183,-0.5952868461608887,-0.030094100162386894,0.08806461840867996
