time,seconds_elapsed,z,y,x
1663860780717732400,0.200732421875,-42.7154541015625,4.56695556640625,-5.4718017578125
1663860780737691000,0.22069091796875,-41.76483154296875,6.21795654296875,-8.2061767578125
1663860780757710300,0.24071044921875,-40.65704345703125,8.0352783203125,-9.2620849609375
1663860780777699300,0.26069921875,-41.71142578125,8.64105224609375,-9.26055908203125
1663860780797688300,0.280688232421875,-41.015625,5.74493408203125,-10.49346923828125
1663860780817677300,0.30067724609375,-42.0196533203125,8.612060546875,-12.61444091796875
1663860780837666300,0.320666259765625,-41.015625,5.73883056640625,-11.102294921875
1663860780857655600,0.340655517578125,-38.7115478515625,6.63299560546875,-13.8397216796875
1663860780877644500,0.36064453125,-39.92767333984375,6.77947998046875,-14.1448974609375
1663860780897633500,0.380633544921875,-40.73028564453125,4.9652099609375,-12.93487548828125
1663860780917622500,0.40062255859375,-40.8538818359375,6.31103515625,-15.36712646484375
1663860780937611500,0.420611572265625,-38.56964111328125,6.17218017578125,-14.4500732421875
1663860780957600500,0.4406005859375,-38.88702392578125,5.70068359375,-16.28265380859375
1663860780977559000,0.46055908203125,-39.82696533203125,4.49676513671875,-14.61334228515625
1663860780997578500,0.48057861328125,-38.8885498046875,5.68695068359375,-17.8070068359375
1663860781017567500,0.5005673828125,-38.27972412109375,5.5511474609375,-16.13006591796875
1663860781037556500,0.520556396484375,-38.1256103515625,5.69610595703125,-17.0440673828125
1663860781057545500,0.54054541015625,-37.31231689453125,7.97119140625,-17.79327392578125
1663860781077534500,0.560534423828125,-37.33062744140625,7.1990966796875,-19.1680908203125
1663860781097523700,0.580523681640625,-37.9364013671875,7.35931396484375,-17.94891357421875
1663860781117512700,0.6005126953125,-36.66534423828125,9.6343994140625,-18.8507080078125
1663860781137501700,0.620501708984375,-36.21063232421875,9.61151123046875,-21.746826171875
1663860781157490700,0.64049072265625,-34.91058349609375,13.1134033203125,-21.270751953125
1663860781177479700,0.660479736328125,-34.72747802734375,14.4805908203125,-21.41571044921875
1663860781197468700,0.68046875,-33.76922607421875,16.45050048828125,-22.31903076171875
1663860781217457700,0.700457763671875,-34.2315673828125,16.2872314453125,-23.53973388671875
1663860781237446700,0.72044677734375,-32.6690673828125,17.82379150390625,-21.85516357421875
1663860781257435600,0.740435546875,-31.121826171875,18.8812255859375,-23.06671142578125
1663860781277424600,0.760424560546875,-29.87213134765625,20.2392578125,-24.58343505859375
1663860781297413600,0.78041357421875,-29.8736572265625,20.22857666015625,-25.8026123046875
1663860781317677300,0.80067724609375,-29.26177978515625,20.37353515625,-26.715087890625
1663860781337757700,0.8207578125,-29.571533203125,20.2117919921875,-27.935791015625
1663860781357380400,0.84038037109375,-28.30810546875,22.05352783203125,-26.0955810546875
1663860781377400000,0.860400146484375,-27.8289794921875,22.9705810546875,-25.48065185546875
1663860781397389000,0.88038916015625,-27.64892578125,24.1912841796875,-25.018310546875
1663860781417347600,0.90034765625,-25.80108642578125,24.95880126953125,-24.554443359375
1663860781437305900,0.920305908203125,-26.84478759765625,26.0162353515625,-25.00762939453125
1663860781457325600,0.94032568359375,-24.54376220703125,26.63116455078125,-24.8504638671875
1663860781477314600,0.960314453125,-25.75225830078125,27.08892822265625,-24.2401123046875
1663860781497303600,0.980303466796875,-25.286865234375,27.5299072265625,-26.0650634765625
